accessories,178,accessory:1,noun,ac*ces*so*ry,,a person not actually or constructively present but contributing as an assistant or instigator to the commission of an offense called also accessory before the fact.,,english words
cost,179,cost:1,noun,cost,/ˈkȯst/,the amount or equivalent paid or charged for something :price.,"Middle English, from Anglo-French custer, couster, from Latin constare to stand firm, cost constant",english words
movie,180,movie:1,noun,mov*ie,/ˈmü-vē/,motion picture.,moving picture,english words
forums,181,forum:1,noun,,/ˈfȯr-əm/,the marketplace or public place of an ancient Roman city forming the center of judicial and public business.,"Latin; akin to Latin foris outside, fores door door",english words
march,182,march:1,noun,march,/ˈmärch/,a border region :frontier; especially a district originally set up to defend a boundary.,"Middle English marche, from Anglo-French, of Germanic origin; akin to Old High German marha boundary mark",english words
la,183,la:1,interjection,la,"/ˈlȯ, ˈlä/",used for emphasis or expressing surprise.,"Middle English (northern dialect), from Old English lā",english words
september,184,September:1,noun,,"/sep-ˈtem-bər, səp-/",the ninth month of the Gregorian calendar.,"Middle English Septembre, from Anglo-French & Old English, both from Latin September (seventh month), from septem seven seven",english words
better,185,better:1,adjective,,/ˈbe-tər/,greater than half.,"Middle English bettre, from Old English betera; akin to Old English bōt remedy, Sanskrit bhadra fortunate",english words
say,186,say:1,verb,,"/ˈsā, ˈse/",to express in words :state.,"Middle English, from Old English secgan; akin to Old High German sagēn to say, Lithuanian sakyti, Greek ennepein to speak, tell",english words
questions,187,question:1,noun,question,"/ˈkwes-chən, ˈkwesh-/",an interrogative expression often used to test knowledge.,"Middle English, from Anglo-French, from Latin quaestion-, quaestio, from quaerere to seek, ask",english words
july,188,July:1,noun,,"/ju̇-ˈlī, jə-/",the seventh month of the Gregorian calendar.,"Middle English Julie, from Old English Julius, from Latin, from Gaius Julius Caesar",english words
yahoo,189,yahoo:1,noun,ya*hoo,"/ˈyā-(ˌ)hü, ˈyä-/",a member of a race of brutes in Swift's Gulliver's Travels who have the form and all the vices of humans.,"perhaps alteration of yo-ho, interjection used to attract attention, from yo + ho",english words
going,190,going:1,noun,go*ing,"/ˈgō-iŋ, ˈgȯ(-)iŋ/",an act or instance of going.,,english words
medical,191,medical:1,adjective,med*i*cal,/ˈme-di-kəl/,"of, relating to, or concerned with physicians or the practice of medicine.","French or Late Latin; French médical, from Late Latin medicalis, from Latin medicus physician, from mederi to remedy, heal; akin to Avestan vī-mad- healer, Greek medesthai to be mindful of mete",english words
test,192,test:1,noun,test,/ˈtest/,cupel.,"Middle English, vessel in which metals were assayed, potsherd, from Anglo-French test, tees pot, Latin testum earthen vessel; akin to Latin testa earthen pot, shell",english words
friend,193,friend:1,noun,friend,/ˈfrend/,one attached to another by affection or esteem.,"Middle English frend, from Old English frēond; akin to Old High German friunt friend, Old English frēon to love, frēo free",english words
come,194,come:1,verb,,/ˈkəm/,to move toward something :approach.,"Middle English, from Old English cuman; akin to Old High German queman to come, Latin venire, Greek bainein to walk, go",english words
dec,195,Dec:1,abbreviation,dec,,December.,,english words
server,196,server:1,noun,serv*er,/ˈsər-vər/,one that serves food or drink.,,english words
pc,197,PC:1,noun,pc,/ˌpē-ˈsē/,personal computer.,,english words
study,198,study:1,noun,study,/ˈstə-dē/,a state of contemplation :reverie.,"Middle English studie, from Anglo-French estudie, from Latin studium, from studēre to devote oneself, study; probably akin to Latin tundere to beat contusion",english words
application,199,application:1,noun,ap*pli*ca*tion,/ˌa-plə-ˈkā-shən/,an act of applying:.,"Middle English applicacioun, from Latin application-, applicatio inclination, from applicare",english words
cart,200,cart:1,noun,cart,/ˈkärt/,a heavy usually horse-drawn 2-wheeled vehicle used for farming or transporting freight.,"Middle English, probably from Old Norse kartr; akin to Old English cræt cart",english words
staff,201,staff:1,noun,,/ˈstaf/,a long stick carried in the hand for support in walking.,"Middle English staf, from Old English stæf; akin to Old High German stab staff, Sanskrit stabhnāti he supports",english words
articles,202,article:1,noun,,/ˈär-ti-kəl/,a distinct often numbered section of a writing.,"Middle English, from Anglo-French, from Latin articulus joint, division, diminutive of artus joint, limb; akin to Greek arariskein to fit arm",english words
san,203,San:1,noun,San Mar*tín,/ˈsän/,bushmen.,Khoikhoi,english words
feedback,204,feedback:1,noun,feed*back,/ˈfēd-ˌbak/,"the return to the input of a part of the output of a machine, system, or process (as for producing changes in an electronic circuit that improve performance or in an automatic control device that provide self-corrective action).",,english words
again,205,again:1,adverb,,"/ə-ˈgen, -ˈgin, -ˈgān/",in return :back.,"Middle English, opposite, again, from Old English ongēan opposite, back, from on + gēn, gēan still, again; akin to Old English gēan- against, Old High German gegin against, toward",english words
play,206,play:1,noun,play,/ˈplā/,swordplay.,"Middle English, from Old English plega; akin to Old English plegan to play, Middle Dutch pleyen",english words
looking,207,look:1,verb,look,/ˈlu̇k/,to make sure or take care (that something is done).,"Middle English, from Old English lōcian; akin to Old Saxon lōcōn to look",english words
issues,208,issue:1,noun,is*sue,"/ˈi-(ˌ)shü, ˈi-shə, ˈis-(ˌ)yü/",proceeds from a source of revenue (as an estate).,"Middle English, exit, proceeds, from Anglo-French, from issir to come out, go out, from Latin exire to go out, from ex- + ire to go; akin to Gothic iddja he went, Greek ienai to go, Sanskrit eti he goes",english words
april,209,April:1,noun,,/ˈā-prəl/,the fourth month of the Gregorian calendar.,"Middle English, from Anglo-French & Latin; Anglo-French avrill, from Latin Aprilis",english words
never,210,never:1,adverb,nev*er,/ˈne-vər/,not ever :at no time.,"Middle English, from Old English nǣfre, from ne not + ǣfre ever no",english words
users,211,user:1,noun,,/ˈyü-zər/,one that uses.,,english words
complete,212,complete:1,adjective,,/kəm-ˈplēt/,"having all necessary parts, elements, or steps.","Middle English complet, from Latin completus, from past participle of complēre",english words
street,213,street:1,noun,street,/ˈstrēt/,"a thoroughfare especially in a city, town, or village that is wider than an alley or lane and that usually includes sidewalks.","Middle English strete, from Old English strǣt, from Late Latin strata paved road, from Latin, feminine of stratus, past participle stratum",english words
topic,214,topic:1,noun,top*ic,/ˈtä-pik/,one of the general forms of argument employed in probable reasoning.,"Latin Topica Topics (work by Aristotle), from Greek Topika, from topika, neuter plural of topikos of a place, of a topos, from topos place, topos",english words
comment,215,comment:1,noun,com*ment,/ˈkä-ˌment/,commentary.,"Middle English, from Late Latin commentum, from Latin, invention, from neuter of commentus, past participle of comminisci to invent, from com- + -minisci (akin to ment-, mens mind) mind",english words
financial,216,financial:1,adjective,fi*nan*cial,"/fə-ˈnan(t)-shəl, fī-/",relating to finance or financiers.,,english words
things,217,thing:1,noun,,/ˈthiŋ/,a matter of concern :affair.,"Middle English, from Old English, thing, assembly; akin to Old High German ding thing, assembly, Gothic theihs time",english words
working,218,working:1,noun,work*ing,/ˈwər-kiŋ/,the manner of functioning or operating :operation.,,english words
against,219,against:1,preposition,,"/ə-ˈgen(t)st, -ˈgin(t)st, -ˈgān(t)st/",in opposition or hostility to.,"Middle English, alteration of againes, from again",english words
standard,220,standard:1,noun,stan*dard,/ˈstan-dərd/,a conspicuous object (as a banner) formerly carried at the top of a pole and used to mark a rallying point especially in battle or to serve as an emblem.,"Middle English, from Anglo-French estandard banner, standard, of Germanic origin; akin to Old English standan to stand and probably to Old High German hart hard",english words
tax,221,tax:1,verb,tax,/ˈtaks/,to assess or determine judicially the amount of (costs in a court action).,"Middle English, to estimate, assess, tax, from Anglo-French taxer, from Medieval Latin taxare, from Latin, to feel, estimate, censure, frequentative of tangere to touch tangent",english words
person,222,person:1,noun,per*son,/ˈpər-sᵊn/,human individual sometimes used in combination especially by those who prefer to avoid man in compounds applicable to both sexes.,"Middle English, from Anglo-French persone, from Latin persona actor's mask, character in a play, person, probably from Etruscan phersu mask, from Greek prosōpa, plural of prosōpon face, mask prosopopoeia",english words
below,223,below:1,adverb,be*low,/bi-ˈlō/,in or to a lower place.,"Middle English bilooghe, from bi by + looghe low, adjective",english words
mobile,224,mobile:1,adjective,mo*bile,"/ˈmō-bəl, -ˌbī-əl -ˌbēl/",capable of moving or being moved :movable.,"Middle English mobyll, from Anglo-French moble, from Latin mobilis, from movēre to move",english words
less,225,less:1,adjective,less,/ˈles/,constituting a more limited number or amount.,"Middle English, partly from Old English lǣs, adverb & noun; partly from lǣssa, adjective; akin to OldFrisian lēs less",english words
got,226,got:1,,,,,,english words
blog,227,blog:1,noun,blog,"/ˈblȯg, ˈbläg/","a Web site that contains an online personal journal with reflections, comments, and often hyperlinks provided by the writer; also the contents of such a site.",short for Weblog,english words
party,228,party:1,noun,par*ty,/ˈpär-tē/,"a person or group taking one side of a question, dispute, or contest.","Middle English partie part, party, from Anglo-French, from partir to divide part",english words
payment,229,payment:1,noun,pay*ment,/ˈpā-mənt/,the act of paying.,,english words
equipment,230,equipment:1,noun,equip*ment,/i-ˈkwip-mənt/,the set of articles or physical resources serving to equip a person or thing: as.,,english words
login,231,log in:1,verb,,,log on.,,english words
student,232,student:1,noun,stu*dent,"/ˈstü-dᵊnt, ˈstyü-, -dənt/","scholar, learner; especially one who attends a school.","Middle English, from Latin student-, studens, from present participle of studēre to study study",english words
let,233,let:1,verb,let,/ˈlet/,"hinder, prevent.","Middle English letten, from Old English lettan to delay, hinder; akin to Old High German lezzen to delay, hurt, Old English lǣt late",english words
programs,234,program:1,noun,pro*gram,"/ˈprō-ˌgram, -grəm/",a public notice.,"French programme agenda, public notice, from Greek programma, from prographein to write before, from pro- before + graphein to write carve",english words
offers,235,offer:1,verb,of*fer,"/ˈȯ-fər, ˈä-/",to present as an act of worship or devotion :sacrifice.,"Middle English offren, in sense 1, from Old English offrian, from Late Latin offerre, from Latin, to present, tender, from ob- toward + ferre to carry; in other senses, from Anglo-French offrir, from Latin offerre bear",english words
legal,236,legal:1,adjective,le*gal,/ˈlē-gəl/,of or relating to law.,"Anglo-French, from Latin legalis, from leg-, lex law",english words
above,237,above:1,adverb,above,/ə-ˈbəv/,in the sky :overhead.,"Middle English, from Old English abufan, from a- + bufan above, from be- + ufan above; akin to Old English ofer over",english words
recent,238,recent:1,adjective,re*cent,/ˈrē-sᵊnt/,having lately come into existence :new fresh.,"Middle English, from Latin recent-, recens; perhaps akin to Greek kainos new",english words
park,239,park:1,noun,park,/ˈpärk/,an enclosed piece of ground stocked with game and held by royal prescription or grant.,"Middle English, from Anglo-French, from Medieval Latin parricus, from pre-L *parra pole, trellis",english words
stores,240,store:1,verb,store,/ˈstȯr/,"lay away, accumulate.","Middle English, from Anglo-French estorer to establish, restore, supply, from Latin instaurare to resume, restore",english words
side,241,side:1,noun,side,/ˈsīd/,the right or left part of the wall or trunk of the body.,"Middle English, from Old English sīde; akin to Old High German sīta side, Old English sīd ample, wide",english words
act,242,act:1,noun,act,/ˈakt/,the doing of a thing :deed.,"Middle English, partly from Latin actus doing, act, from agere to drive, do; partly from Latin actum thing done, record, from neuter of actus, past participle of agere agent",english words
problem,243,problem:1,noun,prob*lem,"/ˈprä-bləm, -bᵊm, -ˌblem/","a question raised for inquiry, consideration, or solution.","Middle English probleme, from Latin problema, from Greek problēma, literally, obstacle, from proballein to throw forward, from pro- forward + ballein to throw pro-, devil",english words
red,244,red:1,adjective,,/ˈred/,of the color red.,"Middle English, from Old English rēad; akin to Old High German rōt red, Latin ruber & rufus, Greek erythros",english words
give,245,give:1,verb,,/ˈgiv/,to make a present of.,"Middle English, of Scandinavian origin; akin to Old Swedish giva to give; akin to Old English giefan, gifan to give, and perhaps to Latin habēre to have, hold",english words
memory,246,memory:1,noun,mem*o*ry,"/ˈmem-rē, ˈme-mə-/",the power or process of reproducing or recalling what has been learned and retained especially through associative mechanisms.,"Middle English memorie, from Anglo-French memoire, memorie, from Latin memoria, from memor mindful; akin to Old English gemimor well-known, Greek mermēra care, Sanskrit smarati he remembers",english words
performance,247,performance:1,noun,per*for*mance,/pə(r)-ˈfȯr-mən(t)s/,the execution of an action.,,english words
social,248,social:1,adjective,so*cial,/ˈsō-shəl/,involving allies or confederates.,"Middle English, from Latin socialis, from socius companion, ally, associate; akin to Old English secg man, companion, Latin sequi to follow sue",english words
q,249,q:1,noun,q,/ˈkyü/,the 17th letter of the English alphabet.,,english words
august,250,August:1,noun,au*gust,/ˈȯ-gəst/,the eighth month of the Gregorian calendar.,"Middle English, from Old English, from Latin Augustus, from Augustus Caesar",english words
quote,251,quote:1,verb,quote,/ˈkwōt ˈkōt/,to speak or write (a passage) from another usually with credit acknowledgment.,"Medieval Latin quotare to mark the number of, number references, from Latin quotus of what number or quantity, from quot how many, (as) many as; akin to Latin qui who who",english words
language,252,language:1,noun,lan*guage,"/ˈlaŋ-gwij, -wij/","the words, their pronunciation, and the methods of combining them used and understood by a community.","Middle English, from Anglo-French langage, from lange, langue tongue, language, from Latin lingua tongue",english words
story,253,story:- history 1,noun,sto*ry,/ˈstȯr-ē/,- history 1 .,"Middle English storie, from Anglo-French estoire, estorie, from Latin historia history",english words
sell,254,sell:1,verb,,/ˈsel/,"to deliver or give up in violation of duty, trust, or loyalty and especially for personal gain :betrayout.","Middle English, from Old English sellan; akin to Old High German sellen to sell, Greek helein to take",english words
options,255,option:1,noun,option,/ˈäp-shən/,an act of choosing.,"French, from Latin option-, optio free choice; akin to Latin optare to choose",english words
experience,256,experience:1,noun,,/ik-ˈspir-ē-ən(t)s/,direct observation of or participation in events as a basis of knowledge.,"Middle English, from Anglo-French, from Latin experientia act of trying, from experient-, experiens, present participle of experiri to try, from ex- + -periri (akin to periculum attempt) fear",english words
rates,257,rate:1,verb,rate,/ˈrāt/,to rebuke angrily or violently.,Middle English,english words
create,258,create:1,verb,cre*ate,"/krē-ˈāt, ˈkrē-ˌ/",to bring into existence.,"Middle English, from Latin creatus, past participle of creare; akin to Latin crescere to grow crescent",english words
key,259,key:1,noun,key,/ˈkē/,a usually metal instrument by which the bolt of a lock is turned.,"Middle English, from Old English cǣg; akin to OldFrisian kēi key",english words
body,260,body:1,noun,body,/ˈbä-dē/,the main part of a plant or animal body especially as distinguished from limbs and head :trunk.,"Middle English, from Old English bodig; akin to Old High German boteh corpse",english words
young,261,young:1,adjective,young,/ˈyəŋ/,"being in the first or an early stage of life, growth, or development.","Middle English yong, from Old English geong; akin to Old High German jung young, Latin juvenis",english words
america,262,America:1,geographical name,Amer*i*ca,"/ə-ˈmer-ə-kə, -ˈme-rə-/",either continent (North America or S. America) of the western hemisphere.,,english words
important,263,important:1,adjective,im*por*tant,"/im-ˈpȯr-tᵊnt, -tənt, -dənt/",marked by or indicative of significant worth or consequence :valuable in content or relationship.,"Middle English importante, from Medieval Latin important-, importans, present participle of importare to signify import",english words
field,264,field:1,noun,field,/ˈfēld/,an open land area free of woods and buildings.,"Middle English, from Old English feld; akin to Old High German feld field, Old English flōr floor floor",english words
few,265,few:1,"pronoun, plural in construction",few,/ˈfyü/,not many persons or things.,"Middle English fewe, pron. & adjective, from Old English fēawa; akin to Old High German fō little, Latin paucus little, pauper poor, Greek paid-, pais child, Sanskrit putra son",english words
east,266,east:1,adverb,east,/ˈēst/,"to, toward, or in the east.","Middle English est, from Old English ēast; akin to Old High German ōstar to the east, Latin aurora dawn, Greek ēōs, heōs",english words
paper,267,paper:1,noun,pa*per,/ˈpā-pər/,a felted sheet of usually vegetable fibers laid down on a fine screen from a water suspension.,"Middle English papir, from Anglo-French, from Latin papyrus papyrus, paper, from Greek papyros papyrus",english words
single,268,single:1,adjective,sin*gle,/ˈsiŋ-gəl/,not married.,"Middle English sengle, from Anglo-French, from Latin singulus one only; akin to Latin sem- one same",english words
ii,269,Charles I:1,biographical name,Charles I,,823–877 the Bald king of France as Charles I (840–877); Holy Rom. emp. as Charles II (875–877).,,english words
age,270,age:1,noun,,/ˈāj/,"the time of life at which some particular qualification, power, or capacity arises or rests; specifically majority.","Middle English, from Anglo-French aage, age, from Vulgar Latin *aetaticum, from Latin aetat-, aetas, from aevum lifetime aye",english words
activities,271,activity:1,noun,,/ak-ˈti-və-tē/,the quality or state of being active.,,english words
club,272,club:1,noun,club,/ˈkləb/,a heavy usually tapering staff especially of wood wielded as a weapon.,"Middle English clubbe, from Old Norse klubba; akin to Old High German kolbo club",english words
example,273,example:1,noun,ex*am*ple,/ig-ˈzam-pəl/,one that serves as a pattern to be imitated or not to be imitated.,"Middle English, from Anglo-French essample, example, from Latin exemplum, from eximere to take out, from ex- + emere to take redeem",english words
girls,274,girl:1,noun,,/ˈgər(-ə)l/,a female child from birth to adulthood.,"Middle English gurle, girle young person of either sex",english words
additional,275,additional:1,adjective,ad*di*tion*al,"/-ˈdish-nəl, -ˈdi-shə-nᵊl/",existing by way of addition :added.,,english words
password,276,password:1,noun,pass*word,/ˈpas-ˌwərd/,something that enables one to pass or gain admission: as.,,english words
z,277,z:1,noun,z,"/ˈzē, ˈzed, ˈi-zərd/",the 26th and last letter of the English alphabet.,,english words
latest,278,latest:1,adjective,lat*est,,last.,,english words
something,279,something:1,pronoun,some*thing,"/ˈsəm(p)-thiŋ, ˈsəm-pᵊm/",some indeterminate or unspecified thing.,,english words
road,280,road:1,noun,road,/ˈrōd/,roadstead.,"Middle English rode, from Old English rād ride, journey; akin to Old English rīdan to ride",english words
gift,281,gift:1,noun,gift,/ˈgift/,"a notable capacity, talent, or endowment.","Middle English, from Old Norse, something given, talent; akin to Old English giefan to give",english words
question,282,question:1,noun,ques*tion,"/ˈkwes-chən, ˈkwesh-/",an interrogative expression often used to test knowledge.,"Middle English, from Anglo-French, from Latin quaestion-, quaestio, from quaerere to seek, ask",english words
changes,283,change:1,verb,change,/ˈchānj/,to make different in some particular :alter.,"Middle English, from Anglo-French changer, from Latin cambiare to exchange, probably of Celtic origin; akin to Old Irish camm crooked",english words
night,284,night:1,noun,night,/ˈnīt/,the time from dusk to dawn when no sunlight is visible.,"Middle English, from Old English niht; akin to Old High German naht night, Latin noct-, nox, Greek nykt-, nyx",english words
ca,285,Ca:1,symbol,ca,,calcium.,,english words
hard,286,hard:1,adjective,hard,/ˈhärd/,not easily penetrated :not easily yielding to pressure.,"Middle English, from Old English heard; akin to Old High German hart hard, Greek kratos strength",english words
texas,287,texas:1,noun,tex*as,"/ˈtek-səs, -siz/",a structure on the awning deck of a steamer that contains the officers' cabins and has the pilothouse in front or on top.,"Texas, state of United States; from the naming of cabins on Mississippi steamboats after states, the officers' cabins being the largest",english words
oct,288,Oct:1,abbreviation,,,October.,,english words
pay,289,pay:1,verb,,/ˈpā/,to make due return to for services rendered or property delivered.,"Middle English, from Anglo-French paier, from Latin pacare to pacify, from pac-, pax peace",english words
four,290,four:1,noun,four,/fȯr/,see number table.,"Middle English, from four adjective, from Old English fēower; akin to Old High German fior four, Latin quattuor, Greek tessares, tettares",english words
poker,291,poker:1,noun,pok*er,/ˈpō-kər/,one that pokes; especially a metal rod for stirring a fire.,"probably modification of French poque, a card game similar to poker",english words
status,292,status:1,noun,sta*tus,"/ˈstā-təs, ˈsta-/",position or rank in relation to others.,Latin state,english words
browse,293,browse:1,verb,browse,/ˈbrau̇z/,to consume as browse.,"Middle English brouusen, probably from Anglo-French brouts",english words
issue,294,issue:1,noun,is*sue,"/ˈi-(ˌ)shü, ˈi-shə, ˈis-(ˌ)yü/",proceeds from a source of revenue (as an estate).,"Middle English, exit, proceeds, from Anglo-French, from issir to come out, go out, from Latin exire to go out, from ex- + ire to go; akin to Gothic iddja he went, Greek ienai to go, Sanskrit eti he goes",english words
range,295,range:1,noun,range,/ˈrānj/,a series of things in a line :row.,"Middle English, row of persons, from Anglo-French range, renge, from renger to range",english words
building,296,building:1,noun,build*ing,/ˈbil-diŋ/,a usually roofed and walled structure built for permanent use (as for a dwelling).,,english words
seller,297,seller:1,noun,sell*er,/ˈse-lər/,one that offers for sale.,,english words
court,298,court:1,noun,court,/ˈkȯrt/,the residence or establishment of a sovereign or similar dignitary.,"Middle English, from Anglo-French curt, court, from Latin cohort-, cohors enclosure, group, retinue, cohort, from co- + -hort-, -hors (akin to hortus garden) yard",english words
february,299,February:1,noun,,"/ˈfe-b(y)ə-ˌwer-ē, ˈfe-brə-/",the second month of the Gregorian calendar.,"Middle English Februarie, from Old English Februarius, from Latin, from Februa, plural, feast of purification",english words
always,300,always:1,adverb,al*ways,"/ˈȯl-wēz, -wəz, -(ˌ)wāz ˈȯ-/",at all times :invariably.,"Middle English alwayes, from alwey",english words
result,301,result:1,verb,re*sult,/ri-ˈzəlt/,"to proceed or arise as a consequence, effect, or conclusion.","Middle English, from Medieval Latin resultare, from Latin, to rebound, from re- + saltare to leap saltation",english words
audio,302,audio:1,adjective,,/ˈȯ-dē-ˌō/,"of or relating to acoustic, mechanical, or electrical frequencies corresponding to normally audible sound waves which are of frequencies approximately from 15 to 20,000 hertz.",audio-,english words
light,303,light:1,noun,,/ˈlīt/,something that makes vision possible.,"Middle English, from Old English lēoht; akin to Old High German lioht light, Latin luc-, lux light, lucēre to shine, Greek leukos white",english words
write,304,write:1,verb,write,/ˈrīt/,to form (as characters or symbols) on a surface with an instrument (as a pen).,"Middle English, from Old English wrītan to scratch, draw, inscribe; akin to Old High German rīzan to tear and perhaps to Greek rhinē file, rasp",english words
war,305,war:1,noun,war,/ˈwȯr/,a state of usually open and declared armed hostile conflict between states or nations.,"Middle English werre, from Anglo-French werre, guerre, of Germanic origin; akin to Old High German werra strife; akin to Old High German werran to confuse",english words
nov,306,Nov:1,abbreviation,,,November.,,english words
offer,307,offer:1,verb,of*fer,"/ˈȯ-fər, ˈä-/",to present as an act of worship or devotion :sacrifice.,"Middle English offren, in sense 1, from Old English offrian, from Late Latin offerre, from Latin, to present, tender, from ob- toward + ferre to carry; in other senses, from Anglo-French offrir, from Latin offerre bear",english words
blue,308,blue:1,adjective,blue,/ˈblü/,of the color blue.,"Middle English, from Anglo-French blef, blew, of Germanic origin; akin to Old High German blāo blue; akin to Latin flavus yellow",english words
groups,309,group:1,noun,group,/ˈgrüp/,two or more figures forming a complete unit in a composition.,"French groupe, from Italian gruppo, by-form of groppo knot, tangle, of Germanic origin; akin to Old High German kropf craw crop",english words
al,310,AL:1,abbreviation,-al,,Alabama.,,english words
easy,311,easy:1,adjective,easy,/ˈē-zē/,causing or involving little difficulty or discomfort.,"Middle English esy, from Anglo-French eisé, aasié, past participle of eiser, aaisier to ease, from a- ad- (from Latin ad-) + eise ease",english words
given,312,given:1,adjective,giv*en,/ˈgi-vən/,"prone, disposed.",,english words
files,313,file:1,noun,file,,powdered young leaves of sassafras used to thicken soups or stews.,"Louisiana French, from French, past participle of filer to twist, spin",english words
event,314,event:1,noun,event,/i-ˈvent/,outcome.,"Middle French or Latin; Middle French, from Latin eventus, from evenire to happen, from e- + venire to come come",english words
release,315,release:1,verb,re*lease,/ri-ˈlēs/,"to set free from restraint, confinement, or servitude; also to let go :dismiss.","Middle English relesen, from Anglo-French relesser, from Latin relaxare to relax",english words
analysis,316,analysis:1,noun,,/ə-ˈna-lə-səs/,separation of a whole into its component parts.,"New Latin, from Greek, from analyein to break up, from ana- + lyein to loosen lose",english words
request,317,request:1,noun,re*quest,/ri-ˈkwest/,the act or an instance of asking for something.,"Middle English requeste, from Anglo-French, from Vulgar Latin *requaesta, from feminine of requaestus, past participle of requaerere to require",english words
fax,318,fax:1,noun,fax,/ˈfaks/,facsimile 2.,by shortening & alteration,english words
china,319,china:1,noun,chi*na,/ˈchī-nə/,"porcelain; also vitreous porcelain wares (as dishes, vases, or ornaments) for domestic use.",Persian chīnī Chinese porcelain,english words
making,320,making:1,noun,,,"the act or process of forming, causing, doing, or coming into being.","Middle English, from Old English macung, from macian to make",english words
picture,321,picture:1,noun,pic*ture,/ˈpik-chər/,"a design or representation made by various means (as painting, drawing, or photography).","Middle English, from Latin pictura, from pictus, past participle of pingere to paint paint",english words
needs,322,needs:1,adverb,needs,/ˈnēdz/,of necessity :necessarily.,"Middle English nedes, from Old English nēdes, from genitive of nēd need",english words
possible,323,possible:1,adjective,pos*si*ble,/ˈpä-sə-bəl/,"being within the limits of ability, capacity, or realization.","Middle English, from Anglo-French, from Latin possibilis, from posse to be able, from potis, pote able + esse to be potent, is",english words
might,324,might:1,verbal auxiliary,might,/ˈmīt/,"used in auxiliary function to express permission, liberty, probability, possibility in the pastor a present condition contrary to factor less probability or possibility than mayor as a polite alternative to mayor to ought or should.","Middle English, from Old English meahte, mihte; akin to Old High German mahta, mohta could",english words
professional,325,professional:1,adjective,pro*fes*sion*al,"/prə-ˈfesh-nəl, -ˈfe-shə-nᵊl/","of, relating to, or characteristic of a profession.",,english words
yet,326,yet:1,adverb,yet,/ˈyet/,in addition :besides.,"Middle English, from Old English gīet; akin to OldFrisian ieta yet",english words
month,327,month:1,noun,month,/ˈmən(t)th/,a measure of time corresponding nearly to the period of the moon's revolution and amounting to approximately 4 weeks or 30 days or 1/12 of a year.,"Middle English, from Old English mōnath; akin to Old High German mānōd month, Old English mōna moon",english words
major,328,major:1,adjective,ma*jor,/ˈmā-jər/,"greater in dignity, rank, importance, or interest.","Middle English maiour, from Latin major, comparative of magnus great, large much",english words
star,329,star:1,noun,star,/ˈstär/,a natural luminous body visible in the sky especially at night.,"Middle English sterre, from Old English steorra; akin to Old High German sterno star, Latin stella, Greek astēr, astron",english words
areas,330,area:1,noun,,"/ˈer-ē-ə, ˈā-rē-ə/",a level piece of ground.,"Latin, open space, threshing floor; perhaps akin to Latin arēre to be dry arid",english words
future,331,future:1,adjective,fu*ture,/ˈfyü-chər/,that is to be; specifically existing after death.,"Middle English, from Anglo-French & Latin; Anglo-French, from Latin futurus about to be be",english words
space,332,space:1,noun,space,/ˈspās/,a period of time; also its duration.,"Middle English, from Anglo-French espace, space, from Latin spatium area, room, interval of space or time",english words
committee,333,committee:1,noun,,"/kə-ˈmi-tē, ˌkä-mi-ˈtē/",a person to whom a charge or trust is committed.,,english words
hand,334,hand:1,noun,hand,/ˈhand/,the terminal part of the vertebrate forelimb when modified (as in humans) as a grasping organ.,"Middle English, from Old English; akin to Old High German hant hand",english words
sun,335,sun:1,noun,sun,/ˈsən/,"the luminous celestial body around which the earth and other planets revolve, from which they receive heat and light, which is composed mainly of hydrogen and helium, and which has a mean distance from earth of about 93,000,000 miles (150,000,000 kilometers), a linear diameter of 864,000 miles (1,390,000 kilometers), and a mass 332,000 times greater than earth.","Middle English sunne, from Old English; akin to Old High German sunna sun, Latin sol solar",english words
cards,336,card:1,verb,card,/ˈkärd/,"to cleanse, disentangle, and collect together (as fibers) by the use of cards preparatory to spinning.","Middle English carde, from Medieval Latin cardus, carduus, thistle, carding instrument, from Latin carduus thistle chard",english words
problems,337,problem:1,noun,prob*lem,"/ˈprä-bləm, -bᵊm, -ˌblem/","a question raised for inquiry, consideration, or solution.","Middle English probleme, from Latin problema, from Greek problēma, literally, obstacle, from proballein to throw forward, from pro- forward + ballein to throw pro-, devil",english words
london,338,London:1,biographical name,Lon*don,/ˈlən-dən/,John Griffith 1876–1916 Jack London Am. writer.,,english words
washington,339,Washington:1,biographical name,Wash*ing*ton,"/ˈwȯ-shiŋ-tən, ˈwä-, ˈwȯr- ˈwär-/",Book*er bixwas02.wavˈbu̇-kər Tal*ia*ferro bixwas03.wavˈtä-lə-vər—sic 1856–1915 Am. educ..,,english words
meeting,340,meeting:1,noun,meet*ing,,an act or process of coming together: as.,,english words
rss,341,RSS:1,noun,,/ˌär-ˌes-ˈes/,a computer document format that enables updates to Web sites to be easily distributed.,RDF (Resource Description Framework) Site Summary (later explained by its developers as Rich Site Summary and Really Simple Syndication),english words
become,342,become:1,verb,be*come,"/bi-ˈkəm, bē-/",to come into existence.,"Middle English, to come to, become, from Old English becuman, from be- + cuman to come",english words
interest,343,interest:1,noun,in*ter*est,"/ˈin-t(ə-)rəst; ˈin-tə-ˌrest, -ˌtrest; ˈin-tərst/","right, title, or legal share in something.","Middle English, probably alteration of earlier interesse, from Anglo-French & Medieval Latin; Anglo-French, from Medieval Latin, from Latin, to be between, make a difference, concern, from inter- + esse to be is",english words
