#separator:comma
#html:true
#notetype column:1
#deck column:2
#tags column:8
word type,0-current-using::ngsl-wip,{{c1::table}} - raised flat surface,450,noun,/tɛɪ•bl/,table,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::certain}} - being sure about something; without doubt,451,adj,/sɚ•tn/,certain,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::forward}} - toward what is ahead or in front,452,adv,/foɚ•wəd/,forward,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::main}} - most important; most often used,453,adj,/mɛɪn/,main,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::die}} - to stop living,454,verb,/daɪ/,die,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::bear}} - large brown animal with fur that lives in forests,455,noun,/bɛɚ/,bear,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::cut}} - to use a knife or scissors to divide or open the surface,456,verb,/kʌt/,cut,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::describe}} - to tell someone the appearance, sound or smell of something",457,verb,/dɪs•kraɪb/,describe,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::himself}} - the same (male) person who did the action,458,pron,/hɪm•sɛlf/,himself,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::available}} - present and able to be used,459,adj,/ə•vɛɪ•lə•bl/,available,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::especially}} - more than usual; extremely,460,adv,/ɪ'spɛʃəlɪ/,especially,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::strong}} - having big muscles; physically powerful,461,adj,/strɑŋ/,strong,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::rise}} - to move from a lower position to a higher one,462,verb,/raɪz/,rise,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::girl}} - a female child,463,noun,/gɚl/,girl,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::maybe}} - possibly but not certainly; perhaps,464,adv,/mɛɪ•biː/,maybe,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::community}} - group of people who share a common idea or area,465,noun,/kə•mju•nɪ•tɪ/,community,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::else}} - otherwise; if you fail to...,466,adv,/ɛls/,else,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::particular}} - one specific (one),467,adj,/pə•tɪ•kjʊ•lə/,particular,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::role}} - character played by an actor,468,noun,/roʊl/,role,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::join}} - to bring something close to another, to become one",469,verb,/dʒoɪn/,join,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::difficult}} - hard; not easy; you need to work hard to do it,470,adj,/dɪ•fɪ•kəlt/,difficult,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::please}} - you say this when you politely ask people for things,471,adv,/pliːz/,please,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::detail}} - small part of something; tiny fact,472,noun,/diː•tɛɪl/,detail,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::difference}} - not of the same kind; unlike other things,473,noun,/dɪ•frəns/,difference,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::action}} - something that a person or thing does,474,noun,/æk•ʃən/,action,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::health}} - being in a good condition; being well,475,noun,/hɛlθ/,health,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::eat}} - to put food in your mouth,476,verb,/ɛt/,eat,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::step}} - flat horizontal piece that forms stairs,477,noun,/stɛp/,step,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::true}} - agreeing with the facts; not false; real or actual,478,adv,/tru/,true,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::phone}} - to talk to someone using a telephone,479,verb,/foʊn/,phone,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::themselves}} - reflexive form of they,480,pron,/ðəm•sɛlvz/,themselves,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::draw}} - to create an image using pen or pencil and paper,481,verb,/droɚ/,draw,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::white}} - lightest color; the color of fresh snow and milk,482,adj,/waɪt/,white,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::date}} - a day in the calendar such as January 3rd,483,noun,/dɛɪt/,date,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::practice}} - to do something many times to improve a skill,484,verb,/præk•tɪs/,practice,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::model}} - to make a small scale copy of a full original,485,adj,/mɑ•dl/,model,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::raise}} - to increase a quantity, size, intensity or price",486,verb,/rɛɪz/,raise,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::customer}} - someone who buys goods or services from a business,487,noun,/kʌs•tə•mə/,customer,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::front}} - opposite of back; the forward part of an object,488,adj,/frʌnt/,front,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::explain}} - to make clear or easy to understand by describing,489,verb,/ɪks•plɛɪn/,explain,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::door}} - you walk through this when you go in a room,490,noun,/doɚ/,door,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::outside}} - area around or near something, such as a building",491,noun,/aʊt•saɪd/,outside,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::behind}} - in or toward the back,492,adv,/bɪ•haɪnd/,behind,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::economic}} - having to do with trade, industry, and money",493,adj,/iː•kə•nɑ•mɪk/,economic,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::site}} - present, former, or future location of something, such as a building",494,noun,/saɪt/,site,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::approach}} - to get close to reaching something or somewhere,495,verb,/ə•proʊtʃ/,approach,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::teacher}} - person who teaches others, especially in a school",496,noun,/tiː•tʃə/,teacher,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::land}} - the earth; the ground,497,noun,/lænd/,land,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::charge}} - to ask for money as a price for a service or goods,498,verb,/tʃɑɚdʒ/,charge,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::finally}} - after a long time or some difficulty,499,adv,/faɪ•nə•lɪ/,finally,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::sign}} - something such as a mark or event that shows that something exists, is true, is happening or will happen",500,noun,/saɪn/,sign,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::claim}} - to say something is true when others may not agree,501,verb,/klɛɪm/,claim,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::relationship}} - manner in which people, groups or countries behave toward one another",502,noun,/rɪ•lɛɪ•ʃən•ʃɪp/,relationship,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::travel}} - to go to a place that is far away,503,verb,/træ•vl/,travel,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::enjoy}} - to take pleasure in something,504,verb,/ɪn•dʒoɪ/,enjoy,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::death}} - when someone dies; the end of life,505,noun,/dɛθ/,death,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::nice}} - good or enjoyable,506,adj,/naɪs/,nice,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::amount}} - quantity of something,507,noun,/ə•maʊnt/,amount,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::improve}} - to make, or become, something better",508,verb,/ɪm•pruv/,improve,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::picture}} - painting, drawing or photograph on paper or screen",509,noun,/pɪk•tʃə/,picture,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::boy}} - a young male person,510,noun,/boɪ/,boy,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::regard}} - to pay attention to someone or something,511,verb,/rɪ•gɑɚd/,regard,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::organization}} - formal group of people with a particular purpose,512,noun,/oɚ•gə•naɪ•zɛɪ•ʃən/,organization,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::happy}} - feeling pleasure or joy; glad,513,adj,/hæ•pɪ/,happy,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::couple}} - two of something; two people; a pair,514,noun,/kʌ•pl/,couple,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::act}} - to behave in a certain way,515,verb,/ækt/,act,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::range}} - limits within which something extends or varies,516,noun,/rɛɪndʒ/,range,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::quality}} - high level of worth or excellence,517,noun,/kwɑ•lɪ•tɪ/,quality,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::project}} - a planned piece of work for specific purpose,518,noun,/prə•dʒɛkt/,project,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::round}} - being in the shape of a circle or ball,519,adj,/raʊnd/,round,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::opportunity}} - time/situation when a thing might be done; chance,520,noun,/ɑ•pə•tju•nɪ•tɪ/,opportunity,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::road}} - long piece of hard land for cars to travel on,521,noun,/roʊd/,road,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::accord}} - agreement or harmony,522,noun,/ə•koɚd/,accord,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::list}} - series of written names, words or numbers",523,noun,/lɪst/,list,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::wish}} - to want something to happen or to become true,524,verb,/wɪʃ/,wish,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::therefore}} - for that reason,525,adv,/ðɛɚ•foɚ/,therefore,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::wear}} - to have clothes, glasses, shoes, etc., on your body",526,verb,/wɛɚ/,wear,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::fund}} - to supply money for something,527,noun,/fʌnd/,fund,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::rest}} - time when one relaxes, sleeps, or is inactive",528,noun,/rɛst/,rest,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::kid}} - informal child or young person,529,noun,/kɪd/,kid,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::industry}} - factories or businesses that make certain products,530,noun,/ɪn•dəs•trɪ/,industry,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::education}} - process of giving or receiving teaching,531,noun,/ɛ•dju•kɛɪ•ʃən/,education,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::measure}} - to calculate size, weight or temperature of",532,verb,/mɛ•ʒə/,measure,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::kill}} - to end the life of a person or other living thing,533,verb,/kɪl/,kill,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::serve}} - to give or provide something to another person,534,verb,/sɚv/,serve,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::likely}} - referring to the chance that something will actually happen,535,adj,/laɪk•lɪ/,likely,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::certainly}} - definitely true or is sure to happen,536,adv,/sɚtnlɪ/,certainly,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::national}} - concerning a nation as a whole,537,adj,/næ•ʃə•nL/,national,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::itself}} - referring to it,538,pron,/ɪt•sɛlf/,itself,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::teach}} - to help someone learn or do something,539,verb,/tiːtʃ/,teach,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::field}} - open area of land, especially without buildings",540,noun,/fiːld/,field,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::security}} - things done to protect people, buildings, a country, etc., from harm",541,noun,/sɪ•kjʊə•rɪ•tɪ/,security,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::air}} - mixture of gases around the earth that we breathe,542,noun,/ɛɚ/,air,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::benefit}} - good result or effect, something advantageous",543,noun,/bɛ•nɪ•fɪt/,benefit,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::trade}} - to buy, sell and exchange goods in business",544,verb,/trɛɪd/,trade,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::risk}} - to take the chance that you may do something dangerous,545,verb,/rɪsk/,risk,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::news}} - information about recent events,546,noun,/njuz/,news,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::standard}} - accepted level of quality; an official measurement,547,adj,/stæn•dəd/,standard,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::vote}} - to make a choice for or against, as in an election",548,verb,/voʊt/,vote,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::percent}} - one one-hundredth of a whole,549,noun,/pɚ•sɛnt/,percent,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::focus}} - main purpose or center of interest or activity,550,noun,/foʊ•kəs/,focus,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::stage}} - place where actors or musician perform for others,551,noun,/stɛɪdʒ/,stage,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::space}} - empty area with nothing in it,552,noun,/spɛɪs/,space,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::instead}} - when one thing is replaced by another,553,adv,/ɪn•stɛd/,instead,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::realize}} - to become aware of or understand mentally,554,verb,/riːɚ•laɪz/,realize,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::usually}} - normally; regularly,555,adv,/juʒəlɪ/,usually,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::data}} - facts or information used to calculate or analyze,556,noun,/dɛɪ•tə/,data,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::single}} - only, merely",557,adj,/sɪŋ•gl/,single,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::address}} - exact street location of a place,558,noun,/ə•drɛs/,address,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::performance}} - activity done to entertain an audience,559,noun,/pɚ•foɚ•məns/,performance,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::chance}} - possibility that something will happen,560,noun,/tʃɑɚns/,chance,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::accept}} - to agree to receive or take something offered,561,verb,/ək•sɛpt/,accept,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::society}} - community of people living together,562,noun,/sə•saɪ•ə•tɪ/,society,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::technology}} - use or knowledge of science in industry, engineering, etc.",563,noun,/tɛk•nɑ•lə•dʒɪ/,technology,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::mention}} - to refer to or talk or write about something,564,verb,/mɛn•ʃən/,mention,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::choice}} - decision between two or more possibilities,565,noun,/tʃoɪs/,choice,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::save}} - to rescue someone or something from a bad situation,566,verb,/sɛɪv/,save,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::common}} - typical, normal; not unusual",567,adj,/kɑ•mən/,common,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::culture}} - beliefs and customs of a particular group,568,noun,/kʌl•tʃə/,culture,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::total}} - whole number or amount of something,569,noun,/toʊ•tl/,total,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::demand}} - to strongly request someone to do something; insist,570,verb,/dɪ•mɑɚnd/,demand,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::material}} - substance from which a thing is made of,571,noun,/mə•tiːɚ•riːɚl/,material,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::limit}} - point beyond which it is not possible to go,572,noun,/lɪ•mɪt/,limit,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::listen}} - to use your ears to hear and understand things,573,verb,/lɪ•sn/,listen,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::due}} - when something is required or expected,574,adj,/dju/,due,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::wrong}} - not right, incorrect; not true; bad",575,adj,/rɑŋ/,wrong,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::foot}} - lowest part of the leg we use to stand on,576,noun,/fʊt/,foot,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::effort}} - amount of work used trying to do something,577,noun,/ɛ•fət/,effort,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::attention}} - focus of your thoughts on something,578,noun,/ə•tɛn•ʃən/,attention,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::upon}} - more formal term for on,579,prep,/ə•pɑn/,upon,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::check}} - to confirm the details of something are correct,580,verb,/tʃɛk/,check,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::complete}} - to finish or reach the end of doing something,581,verb,/kəm•pliːt/,complete,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::lie}} - to say something that you know is not true,582,verb,/laɪ/,lie,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::pick}} - to decide on a thing from various choices; select,583,verb,/pɪk/,pick,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::reduce}} - to make something smaller or use less of it,584,verb,/rɪ•djus/,reduce,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::personal}} - done by or to a particular person; individual,585,adj,/pɚs•nL/,personal,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::ground}} - solid surface of the earth that we stand on,586,verb,/graʊnd/,ground,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::animal}} - a living creature that is not a plant or person,587,noun,/æ•nɪ•məl/,animal,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::arrive}} - to reach the place you are travelling to,588,verb,/ə•raɪv/,arrive,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::patient}} - not getting annoyed when things take a long time,589,adj,/pɛɪ•ʃənt/,patient,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::current}} - happening or being in the present time,590,adj,/kʌ•rənt/,current,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::century}} - period of 100 years,591,noun,/sɛn•tʃʊ•rɪ/,century,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::evidence}} - factual proof that helps to establish the truth,592,noun,/ɛ•vɪ•dəns/,evidence,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::exist}} - to be present, alive or real",593,verb,/ɪg•zɪst/,exist,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::similar}} - nearly the same,594,adj,/sɪ•mɪ•lə/,similar,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::fight}} - act of trying to hurt someone by hitting them,595,noun,/faɪt/,fight,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::leader}} - person who is in charge of a group or task,596,noun,/liː•də/,leader,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::fine}} - good, acceptable or satisfactory",597,adj,/faɪn/,fine,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::street}} - road in a city with buildings and places to walk,598,noun,/striːt/,street,english words ngsl
word type,0-current-using::ngsl-wip,"{{c1::former}} - being something previously, but not now",599,det,/foɚ•mə/,former,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::contact}} - to get in touch with someone,600,verb,/kən•tækt/,contact,english words ngsl
word type,0-current-using::ngsl-wip,{{c1::particularly}} - specially; more than others,601,adv,/pə'tɪkjʊləlɪ/,particularly,english words ngsl
